412,CENTRO DE SALUD FERDINANDO DEL VALLE CASINI DE EL CARRIZAL
413,CENTRO DE SALUD HOLISTICA AMATREYA - SERVICIO DE MEDICINA DEL TRABAJO S.R.L
414,CENTRO DE SALUD INTEGRAL
415,CENTRO DE SALUD JOSE LOVERA
416,CENTRO DE SALUD JUAN B. JUSTO
417,CENTRO DE SALUD JUAN CORTONA
418,CENTRO DE SALUD JUANA MICONO
419,CENTRO DE SALUD LA GRANJA
420,CENTRO DE SALUD LA PUERTA
421,CENTRO DE SALUD LALCEC DIVISION CORDOBA
422,CENTRO DE SALUD LAS GRAMILLAS
423,CENTRO DE SALUD LAS JUNTURAS
424,CENTRO DE SALUD LOS CEDROS
425,CENTRO DE SALUD MADRE TERESA DE CALCUTA DE PILAR
426,CENTRO DE SALUD MALAGUEÑO
427,CENTRO DE SALUD MENTAL
428,CENTRO DE SALUD MUNICIPAL
429,CENTRO DE SALUD MUNICIPAL CALCHIN
430,CENTRO DE SALUD MUNICIPAL COLONIA TIROLESA - DR. ARTURO ILLIA
431,CENTRO DE SALUD MUNICIPAL DE ELENA
432,CENTRO DE SALUD MUNICIPAL DE LOS CISNES
433,CENTRO DE SALUD MUNICIPAL DE MENDIOLAZA
434,CENTRO DE SALUD MUNICIPAL DE OLAETA
435,CENTRO DE SALUD MUNICIPAL DE RIO CUARTO
436,CENTRO DE SALUD MUNICIPAL DE RIO PRIMERO
437,CENTRO DE SALUD MUNICIPAL DE TOSQUITA
438,CENTRO DE SALUD MUNICIPAL DR. EDMOND RIACHI EL ARAÑADO
439,CENTRO DE SALUD MUNICIPAL DR. JOSE A. COROLEU DE ETRURIA
440,CENTRO DE SALUD MUNICIPAL DR. NORCELO CARDOZO
441,CENTRO DE SALUD MUNICIPAL DR. VICTOR ROLANDO VILLAGRA
442,CENTRO DE SALUD MUNICIPAL DR. WALTER JAGGLI
443,CENTRO DE SALUD MUNICIPAL EDIFICIO CIC
444,CENTRO DE SALUD MUNICIPAL EMILIA MENENDEZ
445,CENTRO DE SALUD MUNICIPAL JACINTO CELEBRE BOSCO
446,CENTRO DE SALUD MUNICIPAL LA PUERTA
447,CENTRO DE SALUD MUNICIPAL MANFREDI
448,CENTRO DE SALUD MUNICIPAL MONTE CRISTO
449,CENTRO DE SALUD MUNICIPAL MONTE DE LOS GAUCHOS
450,CENTRO DE SALUD MUNICIPAL Nº 4
451,CENTRO DE SALUD MUNICIPAL SAN PEDRO
452,CENTRO DE SALUD MUNICIPAL SAN ROQUE
453,CENTRO DE SALUD MUNICIPAL SANTA ROSA
454,CENTRO DE SALUD N° 10 - BARRIO COLONIA LOLA
455,CENTRO DE SALUD N° 13 - BARRIO HIPOLITO YRIGOYEN
456,CENTRO DE SALUD N° 14 - GENERAL BUSTOS
457,CENTRO DE SALUD N° 15 - BARRIO REMEDIOS DE ESCALADA
458,CENTRO DE SALUD N° 16 - BARRIO ZUMARAN
459,CENTRO DE SALUD N° 17 - BARRIO VILLA AZALAIS OESTE
460,CENTRO DE SALUD N° 18 - BARRIO SAN JORGE
461,CENTRO DE SALUD N° 19 - BARRIO SARGENTO CABRAL
462,CENTRO DE SALUD N° 20 - BARRIO LAS MARGARITAS
463,CENTRO DE SALUD N° 21 - BARRIO MARQUES DE SOBREMONTE
464,CENTRO DE SALUD N° 22 - BARRIO ALBERDI
465,CENTRO DE SALUD N° 23 - BARRIO ROSEDAL ANEXO
466,CENTRO DE SALUD N° 24 - BARRIO CUPANI
467,CENTRO DE SALUD N° 25 - BARRIO SAN MARTIN
468,CENTRO DE SALUD N° 26 - BARRIO LA MADRID
469,CENTRO DE SALUD N° 27 - BARRIO PILAR
470,CENTRO DE SALUD N° 28 - BARRIO LAS VIOLETAS
471,CENTRO DE SALUD N° 3 - BARRIO LOS PINOS
472,CENTRO DE SALUD N° 31 - BARRIO LA SALLE
473,CENTRO DE SALUD N° 32 - BARRIO YAPEYU
474,CENTRO DE SALUD N° 33 - BARRIO ARGUELLO
475,CENTRO DE SALUD N° 34 LOS NOGALES - BARRIO 9 DE JULIO
476,CENTRO DE SALUD N° 38 - BARRIO URQUIZA
477,CENTRO DE SALUD N° 39 - BARRIO FERRER
478,CENTRO DE SALUD N° 4 - BARRIO NUEVA ITALIA
479,CENTRO DE SALUD N° 40 - BARRIO LAS FLORES
480,CENTRO DE SALUD N° 41 - BARRIO VILLA EL LIBERTADOR
481,CENTRO DE SALUD N° 44 - BARRIO BELLA VISTA
482,CENTRO DE SALUD N° 45 - BARRIO CABO FARINA
483,CENTRO DE SALUD N° 46 - BARRIO SANTA ISABEL
484,CENTRO DE SALUD N° 48 - BARRIO VILLA AZALAIS ESTE
485,CENTRO DE SALUD N° 49 - BARRIO COLINAS DEL CERRO
486,CENTRO DE SALUD N° 5 - BARRIO YOFRE NORTE
487,CENTRO DE SALUD N° 50 - BARRIO VILLA ADELA
488,CENTRO DE SALUD N° 51 - BARRIO GUIÑAZU
489,CENTRO DE SALUD N° 52 - BARRIO VILLA URQUIZA
490,CENTRO DE SALUD N° 53 - BARRIO INAUDI
491,CENTRO DE SALUD N° 54 - BARRIO LOS BOULEVARES
492,CENTRO DE SALUD N° 56 - BARRIO EMPALME
493,CENTRO DE SALUD N° 57 - BARRIO ARGUELLO IPV
494,CENTRO DE SALUD N° 59 - BARRIO CONGRESO
495,CENTRO DE SALUD N° 61 - BARRIO EL CERRITO
496,CENTRO DE SALUD N° 62 - VILLA CORNU
497,CENTRO DE SALUD N° 63 - BARRIO PARQUE REPUBLICA
498,CENTRO DE SALUD N° 64 - BARRIO BIALET MASSE
499,CENTRO DE SALUD N° 7 - BARRIO PUEYRREDON
500,CENTRO DE SALUD N° 8 - BARRIO ACOSTA
501,CENTRO DE SALUD N° 9 - BARRIO ALBERDI OESTE
502,CENTRO DE SALUD N°60 - BARRIO MARQUEZ ANEXO
503,CENTRO DE SALUD Nº 1 DON JOSE ACCOSSATO
504,CENTRO DE SALUD Nº 13
505,CENTRO DE SALUD Nº 2 MEDALLA MILAGROSA
506,CENTRO DE SALUD Nº 3 SAN CAYETANO
507,CENTRO DE SALUD Nº 5
508,CENTRO DE SALUD Nº 6
509,CENTRO DE SALUD ORLANDINI
510,CENTRO DE SALUD PERIFERICO Nº 1 DE LAS VARILLAS
511,CENTRO DE SALUD PERIFERICO Nº 2 DE LAS VARILLAS
512,CENTRO DE SALUD PRIVADO AGUSTIN TOSCO
513,CENTRO DE SALUD RAMON CARRILLO MI GRANJA
514,CENTRO DE SALUD RINCON
515,CENTRO DE SALUD RUBEN MIRETTI
516,CENTRO DE SALUD S.U.O.E.M
517,CENTRO DE SALUD SALVADOR MAZZA
518,CENTRO DE SALUD SAN JOSE
519,CENTRO DE SALUD SEP - DELEGACION DEAN FUNES
520,CENTRO DE SALUD VILLA AMANCAY
521,CENTRO DE SALUD VILLA FORCHIERI
522,CENTRO DE SALUD VISUAL PRIVADO
523,CENTRO DE SALUD Y ASISTENCIA SOCIAL DEL BARRIO MONTERREY
524,CENTRO DE SALUD Y PROMOCION BARRIO ESPAÑOL
525,CENTRO DE SERVICIOS TERAPEUTICOS AYSAND
526,CENTRO DE TRAUMATOLOGIA Y ARTROSCOPIA PRIVADO SRL
527,CENTRO DE UNION MUTUALISTA DE JUBILADOS Y PENSIONADOS DE CORDOBA
528,CENTRO DEL RIÑON
529,CENTRO DENTAL PRIVADO URIBE ECHEVERRIA S.A.
530,CENTRO DENTAL SAGRADA FAMILIA
531,CENTRO DIABETOLOGICO CORDOBA DR. WAITMAN
532,CENTRO DOMINIS DIAGNOSTICO POR IMAGENES
533,CENTRO DR. PEDRAZZOLI
534,CENTRO EDUCATIVO TERAPEUTICO ATRAPASUEÑOS
535,CENTRO EDUCATIVO TERAPEUTICO CON HOGAR FUNDACION LORENZO MILANI
536,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR - INSTITUTO SULLAI
537,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR EL PUENTE - GUIDO 1027
538,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR EL PUENTE - ORMA 1685
539,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR EL PUENTE - PLAZA 3832
540,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR LIHUE VIDAS
541,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR Y CENTRO DE DIA KALEN
542,CENTRO EDUCATIVO TERAPEUTICO CRISOL
543,CENTRO EDUCATIVO TERAPEUTICO EL FARO
544,CENTRO EDUCATIVO TERAPEUTICO ESCUELA TERAPEUTICA PEDAGOGICA ROBERT Y ROSINE LEFORT (EX ATELIER)
545,CENTRO EDUCATIVO TERAPEUTICO FUNDACION PUEBLO NUEVO CON INTEGRACION ESCOLAR Y CENTRO DE DIA
546,CENTRO EDUCATIVO TERAPEUTICO MI LUGAR I
547,CENTRO EDUCATIVO TERAPEUTICO MI LUGAR II
548,CENTRO EDUCATIVO TERAPEUTICO MI LUGAR III
549,CENTRO EDUCATIVO TERAPEUTICO PRIVADO FUNDACION HARUEN CON INTEGRACION ESCOLAR
550,CENTRO EDUCATIVO TERAPEUTICO SENTIDOS
551,CENTRO EDUCATIVO TERAPEUTICO Y DE DIA RENACER Y EDUCACION
552,CENTRO EDUCATIVO TERAPEUTICO YO SOY
553,CENTRO EDUCATIVO TERAPUETICO TALITA KUM
554,CENTRO EDUCATIVO TERAUPETICO DR. LEO KANNER
555,CENTRO EFAPP - EQUIPO DE FORMACION Y ASISTENCIA PSICOLOGICA Y PSICOPEDAGOGIA CON INTEGRACION ESCOLAR
556,CENTRO ESPECIALIZADO DE ANATOMIA PATOLOGICA Y CITOLOGIA EXFOLIATIVA
557,CENTRO ESPECIALIZADO FUNDACION ROSA DE LOS VIENTOS
558,CENTRO FACULTAD DE ODONTOLOGIA DE U.N.C
559,CENTRO FISY K
560,CENTRO FLEBOLOGICO
561,CENTRO FLEBOLOGICO CORDOBA PRIVADO
562,CENTRO FUNDACION DE ENFER. VASCU. MED. HIPERBARICA Y OZONOTERAPIA
563,CENTRO FUNDACION MAUD MANNONI CON INTEGRACION ESCOLAR
564,CENTRO FUNDACION MENTES ABIERTAS A LA INTEGRACION
565,CENTRO FUNDACION NEUROCOGNITIVA NEUCO
566,CENTRO FUNDACION NUEVA INTELIGENCIA
567,CENTRO GINECOLOGICO MODELO
568,CENTRO GP - CENTRO DE ASISTENCIA EN DESORDENES DE LA CONDUCTA
569,CENTRO IMAGO SA PRIVADO
570,CENTRO INSTITUTO INTEGRAL DE REHABILITACION APADIM
571,CENTRO INTEGRAL DE COMUNICACION AUDICION Y LENGUAJE CICAL
572,CENTRO INTEGRAL DE CUIDADOS PALIATIVOS Y REHABILITACION SAN PABLO
573,CENTRO INTEGRAL DE DIAGNOSTICO POR IMAGENES S.R.L
574,CENTRO INTEGRAL DE ESTETICA IN VOGUE
575,CENTRO INTEGRAL DE GINECOLOGIA OBSTETRICIA Y REPRODUCCION CIGOR
576,CENTRO INTEGRAL DE REHABILITACION CENTIR
577,"CENTRO INTEGRAL DE REHABILITACION, ESTIMULACION TEMPRANA CON INTEGRACION ESCOLAR"
578,CENTRO INTEGRAL DE SALUD
579,CENTRO INTEGRAL DE SALUD PAN-AKOS
580,CENTRO INTEGRAL DE TERAPEUTAS ESPECIALIZADOS
581,CENTRO INTEGRAL PARA HIPOACUSICOS ARGENTINA CILHIAR
582,CENTRO INTEGRALIS S.A
583,CENTRO INTERDISCIPLINARIO DE REHABILITACION RAICES
584,CENTRO INTERDISCIPLINARIO DE SALUD PRIVADO MARINAR
585,CENTRO ISE CON INTEGRACION ESCOLAR
586,CENTRO LATAY S.R.L.
587,CENTRO LOS VALLES CONSULTORIOS PRIVADOS
588,CENTRO MATERNO INFANTIL
589,CENTRO MATERNO INFANTIL LOS SURGENTES
590,CENTRO MEDICAL CENTER
591,CENTRO MEDICO - CONSULTORIOS MEDICOS URCA SRL
592,CENTRO MEDICO - DENTAL PRIVADO RIOS
593,CENTRO MEDICO 10 DE SEPTIEMBRE
594,CENTRO MEDICO A.T.I.L.R.A
595,CENTRO MEDICO ACONCAGUA AMBULATORIO
596,CENTRO MEDICO AMBULATORIO DR. ERNESTO J. V. CRESCENTI S.A
597,CENTRO MEDICO AMBULATORIO PASEO DEL JOCKEY
598,CENTRO MEDICO APRISA
599,CENTRO MEDICO ASISTENCIAL MUNICIPAL DE CAPILLA DEL CARMEN
600,CENTRO MEDICO ASOCIACION SINDICAL DE TRABAJADORES DE FARMACIA
601,CENTRO MEDICO ASOCIART
602,CENTRO MEDICO ASPURC
603,CENTRO MEDICO BENITEZ
604,CENTRO MEDICO CAPITALIS
605,CENTRO MEDICO CIDEM
606,CENTRO MEDICO CIENTIFICO PRIVADO
607,CENTRO MEDICO CLINICA DE OJOS CORDOBA PRIVADA S.R.L
608,CENTRO MEDICO CO.IN.SA
609,HOSPITAL DR. ARTURO ILLIA DE ALTA GRACIA
610,CENTRO MEDICO CONSULTORIOS DEL CERRO
611,CENTRO MEDICO DE ALTO RENDIMIENTO S.A.
612,CENTRO MEDICO DE CLINICA PRIVADA DEL SOL
613,CENTRO MEDICO DE ESPECIALIDADES Y DIAGNOSTICO PRIVADO
614,CENTRO MEDICO DE ESTETICA PRIVADO DR. DANIEL BATTEZZATI
615,CENTRO MEDICO DE LA CLINICA PRIVADA VELEZ SARSFIELD
616,CENTRO MEDICO DE LA CLINICA REGIONAL DEL SUD S.A
617,CENTRO MEDICO DE LA CLINICA REINA FABIOLA
618,CENTRO MEDICO DE LA COOPERATIVA DE CREDITO Y SERVICIOS PUBLICOS Y SOCIALES DE CRUZ DEL EJE
619,CENTRO MEDICO DE LA FAMILIA
620,CENTRO MEDICO DE NUTRICION E INESTETICISMO CORPORAL
621,CENTRO MEDICO DE REHABILITACION AMI SALUD
622,CENTRO MEDICO DE REHABILITACION INDEPENDENCIA
623,CENTRO MEDICO DE REHABILITACION INTEGRAL PRIVADO (CEMRI)
624,CENTRO MEDICO DE SALUD OCUPACIONAL
625,CENTRO MEDICO DE TRATAMIENTO DE LA OBESIDAD Y METABOLISMO
626,CENTRO MEDICO DEHG
627,CENTRO MEDICO DEL CENTRO DE JUBILADOS JOSE HERNANDEZ
628,CENTRO MEDICO DEL CENTRO DE JUBILADOS Y PENSIONADOS GENERAL PAZ JUNIOR
629,CENTRO MEDICO DEL POLICLINICO DE LA CAÑADA CAPILLA DEL MONTE
630,CENTRO MEDICO DEL SINDICATO UNICO DE RECOLECCION DE RESIDUOS Y BARRIDO DE CORDOBA  O.S.S.U.R.R.BA.C
631,CENTRO MEDICO DIAGNUS - FUNDACION LUQUEZ
632,CENTRO MEDICO DIAGNUS S.A
633,CENTRO MEDICO DIAGNUS S.A. (CARLOS PAZ)
634,CENTRO MEDICO DUARTE QUIROS
635,CENTRO MEDICO EMERCO
636,CENTRO MEDICO EMPALME
637,CENTRO MEDICO ESPINEL
638,CENTRO MEDICO ETERNA
639,CENTRO MEDICO EUROPIE FISIO - C.I.AR.C
640,CENTRO MEDICO FAIDELA - CENTRO FUNDACION PARA LA ASISTENCIA INTEGRAL DEL ANCIANO
641,CENTRO MEDICO FEMEP
642,CENTRO MEDICO GALLIA
643,CENTRO MEDICO GAONA Y VERDI
644,CENTRO MEDICO GEA 2 PRIVADO
645,CENTRO MEDICO GENOMEDICA
646,CENTRO MEDICO GENUS
647,CENTRO MEDICO GIRAUDO
648,CENTRO MEDICO HOSPITAL PRIVADO UNIVERSITARIO DE CORDOBA - PERIFERICO VILLA ALLENDE
649,CENTRO MEDICO HUMANE PRIVADO
650,CENTRO MEDICO HUMBERTO PRIMO
651,CENTRO MEDICO IMAGENES PRIVADO
652,CENTRO MEDICO INSTITUTO CONCI CARPINELLA S.R.L
653,CENTRO MEDICO INTEGRAL DE ONCOLOGIA Y CUIDADOS PALIATIVOS SAN PABLO
654,CENTRO MEDICO INTEGRAL DE SALUD OCUPACIONAL Y MEDICINA LEGAL
655,CENTRO MEDICO JAMES CRAIK
656,CENTRO MEDICO JIREH
657,CENTRO MEDICO JOSE IGNACIO DIAZ
658,CENTRO MEDICO LABORAL
659,CENTRO MEDICO LAVORIS S.R.L.
660,CENTRO MEDICO LISANDRO DE LA TORRE
661,CENTRO MEDICO LUQUEZ
662,CENTRO MEDICO M.L.E SA
663,CENTRO MEDICO MAESTRO VIDAL
664,CENTRO MEDICO MODELO PRIVADO CON VACUNATORIO
665,CENTRO MEDICO MUNICIPAL
666,CENTRO MEDICO MUTUAL A.M.E.F.M.A.S.
667,CENTRO MEDICO MUTUAL TAXI
668,CENTRO MEDICO NEUROS (GEA 1 PRIVADO)
669,CENTRO MEDICO O.S.I.T.A.C
670,CENTRO MEDICO OS.PE.COR
671,CENTRO MEDICO OSECAC - VILLA ALLENDE
672,CENTRO MEDICO OSPECOR
673,CENTRO MEDICO OSPEDYC SEC. CORDOBA
674,CENTRO MEDICO OSPEVIC
675,CENTRO MEDICO OSPIL AMEL
676,CENTRO MEDICO OSUTHGRA PRIVADO
677,CENTRO MEDICO PARA ATENCION DE PRACTICAS AMBULATORIAS INTERVENCIONISTA OFTALMICA
678,CENTRO MEDICO PATRIA
679,CENTRO MEDICO POLICONSULTORIOS OBRA SOCIAL DE EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES OSECAC
680,CENTRO MEDICO PRIVADO
681,CENTRO MEDICO PRIVADO
682,CENTRO MEDICO PRIVADO 25 DE JUNIO
683,CENTRO MEDICO PRIVADO 8 DE NOVIEMBRE
684,CENTRO MEDICO PRIVADO ALUMBRAR
685,CENTRO MEDICO PRIVADO AMMA BELL VILLE
686,CENTRO MEDICO PRIVADO AR SALUD PRIVADO
687,CENTRO MEDICO PRIVADO ASESORES ESPECIALIZADOS S.A
688,CENTRO MEDICO PRIVADO ASOCIACION DE BENEFICIENCIA Y HOSPITAL NUESTRA SEÑORA DE LA ASUNCION
689,CENTRO MEDICO PRIVADO ASSISTENZA
690,CENTRO MEDICO PRIVADO BENITEZ II
691,CENTRO MEDICO PRIVADO BLOSSOM DMO ARGENTINA
692,CENTRO MEDICO PRIVADO CALAMUCHITA
693,CENTRO MEDICO PRIVADO CEMAIC
694,CENTRO MEDICO PRIVADO CHATEAU
695,CENTRO MEDICO PRIVADO COLON
696,CENTRO MEDICO PRIVADO DAVERLEY
697,CENTRO MEDICO PRIVADO DE ATENCION PRIMARIA
698,CENTRO MEDICO PRIVADO DE CIRUGIA AMBULATORIA HUMANA
699,CENTRO MEDICO PRIVADO DE LA ASOCIACION MUTUAL DE EMPLEADOS DE POLICIA DE LA PCIA. DE CORDOBA
700,CENTRO MEDICO PRIVADO DE LA COMUNIDAD
701,CENTRO MEDICO PRIVADO DE ONCOLOGIA MILSTEIN S.R.L.
702,CENTRO MEDICO PRIVADO DE PREVENCION Y CONTROL DE ENFERMEDADES HUMANA S.A.
703,CENTRO MEDICO PRIVADO DE REHABILITACION
704,CENTRO MEDICO PRIVADO DEL CARMEN
705,CENTRO MEDICO PRIVADO DEL NIÑO Y LA FAMILIA
706,CENTRO MEDICO PRIVADO DEL SINDICATO DE EMPLEADOS DE OBRAS SANITARIAS S.I.P.O.S.
707,"CENTRO MEDICO PRIVADO DEL SINDICATO TRABAJADORES PASTELEROS, CONFITEROS, PIZZEROS Y ALFAJOREROS"
708,CENTRO MEDICO PRIVADO DERMAMEDIC
709,CENTRO MEDICO PRIVADO DR. CANTONI
710,CENTRO MEDICO PRIVADO DR. FERRITO
711,CENTRO MEDICO PRIVADO DR. HERNANDEZ
712,CENTRO MEDICO PRIVADO DR. ROBERTO BRUNO
713,CENTRO MEDICO PRIVADO ESTRADA
714,CENTRO MEDICO PRIVADO ETHIKOS S.R.L
715,CENTRO MEDICO PRIVADO FIAT
716,CENTRO MEDICO PRIVADO GALENO ART
717,CENTRO MEDICO PRIVADO GASTROMED
718,CENTRO MEDICO PRIVADO GELZGROUP S.R.L
719,CENTRO MEDICO PRIVADO IMSAL S.R.L.
720,CENTRO MEDICO PRIVADO INTEGRAL CEPRIN RED
721,CENTRO MEDICO PRIVADO ITALIA
722,CENTRO MEDICO PRIVADO LAS PALMAS
723,CENTRO MEDICO PRIVADO MATER DEI
724,CENTRO MEDICO PRIVADO MEDICAL SALUD
725,CENTRO MEDICO PRIVADO MEDICINA CORONAR SALUD
726,CENTRO MEDICO PRIVADO MET
727,CENTRO MEDICO PRIVADO MET CERRO
728,CENTRO MEDICO PRIVADO MODELO DE OLIVA
729,CENTRO MEDICO PRIVADO NAZARETH
730,CENTRO MEDICO PRIVADO OSECAC CERRO DE LAS ROSAS
731,CENTRO MEDICO PRIVADO OSPIA - STIA
732,CENTRO MEDICO PRIVADO PARQUE SALUD S.A.
733,CENTRO MEDICO PRIVADO PEDIATRICA S.R.L
734,CENTRO MEDICO PRIVADO PLAZA
735,CENTRO MEDICO PRIVADO REHABILITACION LABORAL
736,CENTRO MEDICO PRIVADO SALDAN
737,CENTRO MEDICO PRIVADO SAN ANDRES
738,CENTRO MEDICO PRIVADO SAN JOSE
739,CENTRO MEDICO PRIVADO SAN SEBASTIAN
740,CENTRO MEDICO PRIVADO SAN VICENTE DIABETES
741,CENTRO MEDICO PRIVADO SANTA CLARA SRL
742,CENTRO MEDICO PRIVADO SANTA TERESITA
743,CENTRO MEDICO PRIVADO SUOEM
744,CENTRO MEDICO PRIVADO VITUS
745,CENTRO MEDICO PRIVADO VIU
746,CENTRO MEDICO QUIRURGICO DEL ACONCAGUA SANATORIO PRIVADO
747,CENTRO MEDICO QUIRURGICO DR. CARLOS NANI PRIVADO
748,CENTRO MEDICO QUIRURGICO FECUNDART
749,CENTRO MEDICO QUIRURGICO PRIVADO C-MEDIC SRL
750,CENTRO MEDICO QUIRURGICO PRIVADO GUATIMOZIN S.R.L
751,CENTRO MEDICO QUIRURGICO PRIVADO KORPER S.A
752,CENTRO MEDICO QUIRURGICO PRIVADO NEUE ASTHETIK SRL
753,CENTRO MEDICO QUIRURGICO PRIVADO ZONAL MAYO
754,CENTRO MEDICO QUIRURGICO SAN EDUARDO
755,CENTRO MEDICO QUIRURGICO SERVICIOS DE ALTA COMPLEJIDAD OFTALMOLOGICA PRIVADA
756,CENTRO MEDICO REGIONAL LUZ Y FUERZA
757,CENTRO MEDICO REYLES S.A
758,CENTRO MEDICO ROENTGEN  S.R.L
759,CENTRO MEDICO SALUS
760,CENTRO MEDICO SAN CARLOS
761,CENTRO MEDICO SAN GABRIEL
762,CENTRO MEDICO SAN PANTALEON
763,CENTRO MEDICO SAN RICARDO PAMPURI
764,CENTRO MEDICO SANTA PAULA
765,CENTRO MEDICO VILLA ALLENDE DR. NIEVAS PRIVADO
766,CENTRO MEDICO VILLA DALCAR PRIVADO
767,CENTRO MEDICO VILLA SANTA ROSA
768,CENTRO MEDICO WILLIAM OSLER S.R.L
769,CENTRO MEDICO Y ESTETICO PRIVADO GENO
770,CENTRO MEDICO Y ODONTOLOGICO DE FAMILIA
771,CENTRO MEDICO Y ODONTOLOGICO ELIGO
772,CENTRO MERCANTIL DE CONSULTORIOS MEDICOS
773,CENTRO MODELO DE CIRUGIA ESTETICA INTERPLASTICA CORDOBA
774,CENTRO MODELO DE HEMODIALISIS VILLA DOLORES
775,CENTRO MODELO DE NEFROLOGIA PRIVADO S.A
776,CENTRO MODELO DE PEDIATRIA S.R.L.
777,CENTRO MODELO DE REHABILITACION INTEGRAL VYDA
778,CENTRO MUTUAL DE JUBILADOS Y PENSIONADOS DE LAS MUNICIPALIDADES DE LA PROVINCIA DE CORDOBA
779,CENTRO NEFROLOGIA INTEGRAL PRIVADO
780,CENTRO NEFROLOGICO DIAVERUM ARGENTINA S.A. SEDE CORDOBA
781,CENTRO NEFROLOGICO INTEGRAL PRIVADO
782,CENTRO NEFROLOGICO PRIVADO
783,CENTRO NEUROPSICOLOGICO INTERDISCIPLINARIO CENEIN
784,CENTRO ODONTOLOGICO
785,CENTRO ODONTOLOGICO DE LA FAMILIA
786,CENTRO ODONTOLOGICO DENTAL GROUP
787,CENTRO ODONTOLOGICO DENTAL RED
788,CENTRO ODONTOLOGICO DENTIS
789,CENTRO ODONTOLOGICO FACULTAD DE ODONTOLOGIA
790,CENTRO ODONTOLOGICO IMAGEN S.R.L.
791,CENTRO OFTAL S.R.L
792,CENTRO OFTALMOLOGICO ALTA GRACIA S.R.L.
793,CENTRO OFTALMOLOGICO DE LA CLINICA VELEZ SARSFIELD
794,CENTRO OFTALMOLOGICO HOSPITAL PRIVADO
795,CENTRO OFTALMOLOGICO PRIVADO
796,CENTRO OFTALMOLOGICO PRIVADO I
797,CENTRO OFTALMOLOGICO PRIVADO LAS VARILLAS
798,CENTRO OFTALMOLOGICO PRIVADO OCULISTAS ASOCIADOS
799,CENTRO OFTALMOLOGICO PRIVADO(dupl)
800,CENTRO ONCOLOGICO LUZ DE VIDA
801,CENTRO ONCOLOGICO MUNICIPAL
802,CENTRO PARA LA SALUD INTEGRAL DE LA MUJER
803,CENTRO PAVIOTTI DIVISION SALUD CON VACUNATORIO
804,CENTRO PEDIATRICO DE ALERGIA E INMUNOLOGIA
805,CENTRO PEQUEÑA OBRA DE LA DIVINA PROVIDENCIA (PEQUEÑO COTOLENGO DON ORIONE)
806,CENTRO PERIFERICO DE SALUD PUNTO DE AGUA
807,CENTRO PERIFERICO ELIGIO MOLTENO
808,CENTRO PERIFERICO N° 1 DE RIO CUARTO
809,CENTRO PERIFERICO N° 2 DE RIO CUARTO
810,CENTRO PERIFERICO N° 3 DE RIO CUARTO
811,CENTRO PERIFERICO N° 7
812,CENTRO PERIFERICO Nº 1 DE MARCOS JUAREZ
813,CENTRO PERIFERICO Nº 10
814,CENTRO PERIFERICO Nº 11
815,CENTRO PERIFERICO Nº 12
816,CENTRO PERIFERICO Nº 14
817,CENTRO PERIFERICO Nº 15
818,CENTRO PERIFERICO Nº 16
819,CENTRO PERIFERICO Nº 2 DE MARCOS JUAREZ
820,CENTRO PERIFERICO Nº 3 DE MARCOS JUAREZ
821,CENTRO PERIFERICO Nº 3 LA PERLA
822,CENTRO PERIFERICO Nº 4 PRIMERO DE MAYO
823,CENTRO PERIFERICO Nº 8
824,CENTRO PERIFERICO Nº 9
825,CENTRO PERIFERICO SAN NICOLAS
826,CENTRO PRIVADO AIPAA
827,CENTRO PRIVADO ARGENTINO CUBANO DE REHABILITACION CON INTERNACION
828,CENTRO PRIVADO CON APOYO ESCOLAR RUCAHUE
829,CENTRO PRIVADO CONSULTORIOS MEDICOS VILLA ALLENDE
830,CENTRO PRIVADO CRONOS DE CIRUGIA PLASTICA S.R.L.
831,CENTRO PRIVADO DE APOYO A LA INTEGRACION ESCOLAR ABACO INTERDISCIPLINA SRL
832,CENTRO PRIVADO DE APOYO A LA INTEGRACION ESCOLAR Y CONSULTORIO APPUI
833,CENTRO PRIVADO DE ARTROSCOPIA S.R.L.
834,CENTRO PRIVADO DE ASISTENCIA RENAL C.E.P.A.R S.R.L
835,CENTRO PRIVADO DE ASISTENCIA RENAL S.R.L.UNIDAD SAN FRANCISCO
836,CENTRO PRIVADO DE ATENCION INTEGRAL
837,CENTRO PRIVADO DE ATENCION INTEGRAL AL DISCAPACITADO CUMELEN
838,CENTRO PRIVADO DE CIRUGIA
839,CENTRO PRIVADO DE CIRUGIA AMBULATORIA DEL CERRO
840,CENTRO PRIVADO DE CIRUGIA ESTETICA
841,CENTRO PRIVADO DE CIRUGIA MEDICI
842,CENTRO PRIVADO DE CIRUGIA OCULAR
843,CENTRO PRIVADO DE CIRUGIA PLASTICA
844,CENTRO PRIVADO DE CIRUGIA PLASTICA CER
